gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
NFYB,Whole_Blood,DR,0.3548,0.7227418326024376,1,1
NIPAL2,Whole_Blood,DR,-5.3618,8.239988856965995e-08,1,1
NOTCH3,Whole_Blood,DR,5.2148,1.8404391285912106e-07,1,1
NOTCH4,Whole_Blood,DR,-19.926,2.4232684695287216e-88,2,1
NPAT,Whole_Blood,DR,1.5906,0.11169480349314548,1,1
NR1D2,Whole_Blood,DR,-1.1365,0.2557467805383496,1,1
NSMCE1,Whole_Blood,DR,-8.05,8.28179975436119e-16,2,2
NSUN5,Whole_Blood,DR,2.372,0.017691881152871545,2,2
NUDT14,Whole_Blood,DR,-0.998,0.318260903340172,1,1
NUP107,Whole_Blood,DR,4.3546,1.3330312207383503e-05,2,2
OAF,Whole_Blood,DR,-5.2397,1.6087188584051555e-07,1,1
ODF2L,Whole_Blood,DR,3.0191,0.0025351413346443746,2,2
OIP5,Whole_Blood,DR,2.5682,0.010222800419528472,2,2
OLA1,Whole_Blood,DR,-2.6701,0.007583313394270716,1,1
OLFM1,Whole_Blood,DR,-2.1774,0.02944956734327209,1,1
OR2W3,Whole_Blood,DR,-48.119,0.0,5,2
OSBPL6,Whole_Blood,DR,2.9101,0.00361317399966631,2,2
OTUB1,Whole_Blood,DR,1.9012,0.05728200935529086,1,1
OXT,Whole_Blood,DR,-1.219,0.22284271260024285,2,2
PAK2,Whole_Blood,DR,2.2142,0.026812500726429593,3,3
PCDH1,Whole_Blood,DR,-1.2465,0.21258415597655972,1,1
PCNT,Whole_Blood,DR,1.2656,0.2056523171940187,3,2
PCP4L1,Whole_Blood,DR,3.4857,0.0004908177581654633,1,1
PDAP1,Whole_Blood,DR,-10.1313,4.013997259829121e-24,2,2
PDCD2,Whole_Blood,DR,17.6694,7.211544270109691e-70,2,2
PEX11A,Whole_Blood,DR,-5.4892,4.0384251866144846e-08,1,1
PGM1,Whole_Blood,DR,1.1794,0.23822822677740751,1,1
PHC1,Whole_Blood,DR,-0.4434,0.6574784725665027,4,4
PHYKPL,Whole_Blood,DR,8.7279,2.5940610433695142e-18,3,3
PIGU,Whole_Blood,DR,0.4706,0.6379532851301963,1,1
PIK3R4,Whole_Blood,DR,-0.4326,0.6653133124393804,2,2
PIP5K1A,Whole_Blood,DR,-14.4439,2.7386001420353265e-47,2,2
PIP5K1C,Whole_Blood,DR,3.2453,0.001173429052074841,2,2
PKIG,Whole_Blood,DR,-0.4311,0.6663997831740451,1,1
PLCD1,Whole_Blood,DR,2.9484,0.003193832708676144,2,2
PLEKHD1,Whole_Blood,DR,0.9168,0.359226919102133,3,1
PLLP,Whole_Blood,DR,4.0063,6.168264365925304e-05,2,2
PLOD3,Whole_Blood,DR,-3.2386,0.001200993794509791,1,1
POU2F1,Whole_Blood,DR,-0.2532,0.8000842208259867,1,1
POU6F1,Whole_Blood,DR,2.6198,0.008797443168781527,2,2
PP2D1,Whole_Blood,DR,2.6467,0.008128673661917345,1,1
PPAN,Whole_Blood,DR,1.5168,0.12930901572081652,2,2
PPWD1,Whole_Blood,DR,-2.2217,0.026301108092053733,2,2
PRCP,Whole_Blood,DR,-0.1983,0.8428261819287545,1,1
PRKACA,Whole_Blood,DR,-0.6793,0.496975600260236,1,1
PRKAR2B,Whole_Blood,DR,1.4326,0.15195801794368982,2,2
PRKCZ,Whole_Blood,DR,-2.4451,0.014480272898243688,3,3
PROK2,Whole_Blood,DR,-0.3902,0.696388952515314,2,2
PRSS53,Whole_Blood,DR,3.6802,0.00023308534159171713,2,2
PSEN1,Whole_Blood,DR,-6.8774,6.0936196148533064e-12,3,3
PSMB7,Whole_Blood,DR,-4.7381,2.157347956319463e-06,2,2
PSMD4,Whole_Blood,DR,-1.1774,0.239039831439279,3,3
PTBP3,Whole_Blood,DR,-0.9064,0.36472440410441576,2,2
PTGDR,Whole_Blood,DR,-0.3776,0.7057536918787315,1,1
PTGR1,Whole_Blood,DR,1.0209,0.30730946724691016,2,2
PTH1R,Whole_Blood,DR,-9.303,1.3654477147890013e-20,2,2
PVRIG,Whole_Blood,DR,-3.114,0.0018456849427192499,1,1
RAB17,Whole_Blood,DR,-0.8935,0.37159785050110783,1,1
RAB19,Whole_Blood,DR,3.4103,0.0006488187600224217,1,1
RAB5B,Whole_Blood,DR,11.9103,1.0461337696772847e-32,1,1
RACK1,Whole_Blood,DR,-1.2941,0.19562352484158788,2,2
RANBP2,Whole_Blood,DR,1.3739,0.16947006225056757,2,2
RARB,Whole_Blood,DR,-3.4172,0.0006326836181769395,2,2
RBFA,Whole_Blood,DR,1.7795,0.07515324543475457,1,1
RCL1,Whole_Blood,DR,3.8887,0.00010079025446497419,1,1
REEP3,Whole_Blood,DR,-0.2269,0.8204983062777619,2,2
RFPL2,Whole_Blood,DR,-7.5041,6.185839062689753e-14,2,1
RGS3,Whole_Blood,DR,-3.5697,0.00035742418189500515,2,2
RHBDF1,Whole_Blood,DR,12.0045,3.364515868582499e-33,1,1
RHNO1,Whole_Blood,DR,-5.2698,1.3658013511179068e-07,3,3
RMND1,Whole_Blood,DR,-0.2064,0.836446378426382,2,2
RNASEK,Whole_Blood,DR,-5.7412,9.40057017607042e-09,1,1
RNF146,Whole_Blood,DR,1.9587,0.05014896910341846,1,1
RNF25,Whole_Blood,DR,18.2691,1.458401766506981e-74,1,1
RNF44,Whole_Blood,DR,-9.6962,3.129595325073532e-22,2,1
ROCK2,Whole_Blood,DR,3.1982,0.0013827946320733207,3,3
RP11-110I1.14,Whole_Blood,DR,2.7204,0.00651979991039227,2,2
RP11-182L21.6,Whole_Blood,DR,-2.1531,0.031312113479592146,3,2
RP11-286N22.8,Whole_Blood,DR,-7.3166,2.543865075879951e-13,2,2
RP11-370I10.12,Whole_Blood,DR,-0.0271,0.9784126704623646,2,2
RP11-441O15.3,Whole_Blood,DR,0.0178,0.9858275719825719,2,2
RP11-455O6.9,Whole_Blood,DR,0.0,1.0,1,1
RP11-47L3.1,Whole_Blood,DR,-0.4409,0.6593096931354037,1,1
RP11-506M13.3,Whole_Blood,DR,1.6788,0.09319603871792691,2,2
RP11-53O19.3,Whole_Blood,DR,0.9343,0.3501612695104098,1,1
RP11-676J12.4,Whole_Blood,DR,2.2949,0.021738372379646556,1,1
RP11-722E23.2,Whole_Blood,DR,0.8809,0.3783539481353881,1,1
RP11-791G15.2,Whole_Blood,DR,1.7744,0.07599191616308708,2,2
RP11-849H4.2,Whole_Blood,DR,18.123,2.0975349312498967e-73,1,1
RP11-973H7.1,Whole_Blood,DR,1.8402,0.06573463214810658,4,3
RP3-460G2.2,Whole_Blood,DR,-2.1805,0.029218385238775856,3,3
RP3-467K16.4,Whole_Blood,DR,236.8387,0.0,3,2
RP4-761J14.10,Whole_Blood,DR,1.4358,0.15107057049568087,2,2
RPGRIP1,Whole_Blood,DR,-2.8314,0.004634517102363505,2,1
RRN3,Whole_Blood,DR,-0.8933,0.37167085974774744,1,1
RRP12,Whole_Blood,DR,0.6394,0.5225472064836603,2,2
RRP1B,Whole_Blood,DR,-1.2275,0.2196459387977264,1,1
RRP8,Whole_Blood,DR,-2.7303,0.006327159531223208,3,3
RSPH4A,Whole_Blood,DR,5.8339,5.4134431120934095e-09,1,1
RTP5,Whole_Blood,DR,3.9427,8.058326403662926e-05,1,1
RUVBL1,Whole_Blood,DR,-0.7346,0.46260362353409373,2,2
S100A4,Whole_Blood,DR,0.2553,0.7985094774071009,1,1
SAFB,Whole_Blood,DR,-2.991,0.0027804975406775898,1,1
SAFB2,Whole_Blood,DR,-23.8031,3.104998534371073e-125,1,1
SAMD12,Whole_Blood,DR,-6.9705,3.1581896794338473e-12,3,3
SAMHD1,Whole_Blood,DR,1.1414,0.25368374616047334,1,1
SAP25,Whole_Blood,DR,-26.4354,5.36986105910038e-154,1,1
SCAF11,Whole_Blood,DR,1.6596,0.09700364648653122,1,1
SCIMP,Whole_Blood,DR,-1.99,0.04659167012352834,2,2
SCN4A,Whole_Blood,DR,0.1586,0.8739670933042522,1,1
SCN8A,Whole_Blood,DR,-2.3613,0.018209958649896614,3,3
SCUBE3,Whole_Blood,DR,2.8804,0.003971415071278189,1,1
SCYL2,Whole_Blood,DR,1.5652,0.11752958059150663,1,1
SDCCAG3,Whole_Blood,DR,7.3121,2.630921188399632e-13,3,3
SEC14L4,Whole_Blood,DR,-0.7075,0.47928490756581227,2,1
SEC24D,Whole_Blood,DR,8.1135,4.918239164845002e-16,1,1
SELP,Whole_Blood,DR,1.4137,0.15745726334009225,2,2
SEPT10,Whole_Blood,DR,1.2527,0.21031267002009324,2,2
SETMAR,Whole_Blood,DR,-4.4257,9.613619634591832e-06,2,2
SF1,Whole_Blood,DR,-1.4494,0.14723217579430548,1,1
SFXN1,Whole_Blood,DR,-2.2662,0.02343868594770997,1,1
SGF29,Whole_Blood,DR,-0.4113,0.680881932596521,3,1
SH2B3,Whole_Blood,DR,5.5778,2.4353605637180876e-08,1,1
SH2D1B,Whole_Blood,DR,-2.3962,0.016565197139972513,1,1
SH3YL1,Whole_Blood,DR,0.4291,0.6678644410122483,2,1
SHARPIN,Whole_Blood,DR,9.5885,8.941178134483144e-22,1,1
SIGLEC1,Whole_Blood,DR,1.3028,0.19264554034027895,1,1
SIGLEC12,Whole_Blood,DR,-1.2736,0.2028174470158727,4,3
SIGLEC5,Whole_Blood,DR,-6.8612,6.827094643690792e-12,4,2
SIPA1L2,Whole_Blood,DR,-1.3218,0.18623239945209075,1,1
SIT1,Whole_Blood,DR,-2.7489,0.005980359267592134,1,1
SKAP1,Whole_Blood,DR,0.2643,0.7915346079633528,1,1
SLA,Whole_Blood,DR,5.4675,4.563964730019574e-08,3,3
SLN,Whole_Blood,DR,-9.3116,1.258661913984105e-20,1,1
SMIM20,Whole_Blood,DR,-0.1636,0.870062380411108,1,1
SMKR1,Whole_Blood,DR,-3.7423,0.00018233418897130386,1,1
SMNDC1,Whole_Blood,DR,0.7503,0.4530491108638454,1,1
SMYD5,Whole_Blood,DR,3.0081,0.0026292312458645706,2,1
SNAPC3,Whole_Blood,DR,4.5759,4.74159505579463e-06,1,1
SQLE,Whole_Blood,DR,6.3694,1.8972069735377124e-10,1,1
SRSF3,Whole_Blood,DR,-0.3021,0.7625719400296003,1,1
ST6GALNAC6,Whole_Blood,DR,1.3752,0.1690617179181433,1,1
ST7L,Whole_Blood,DR,-0.351,0.7255561949667488,1,1
STARD4,Whole_Blood,DR,0.8137,0.41583380364446004,2,1
STAT5B,Whole_Blood,DR,-6.4844,8.909645214982829e-11,2,2
STK25,Whole_Blood,DR,20.0644,1.5108730230020743e-89,1,1
STOML1,Whole_Blood,DR,-1.8259,0.06786762488849885,2,2
STOX1,Whole_Blood,DR,3.0475,0.0023073813741899506,2,2
SYNGR1,Whole_Blood,DR,6.0993,1.0651032076835183e-09,2,2
SYT1,Whole_Blood,DR,3.0292,0.002451720868337055,2,2
SYTL2,Whole_Blood,DR,2.1509,0.03148229633385136,3,2
TAGLN2,Whole_Blood,DR,0.6866,0.4923551795272595,2,1
TARM1,Whole_Blood,DR,2.9163,0.0035416475256654007,3,3
TBC1D14,Whole_Blood,DR,-2.5213,0.011693247451147942,1,1
TBC1D32,Whole_Blood,DR,9.2811,1.677830383332369e-20,3,2
TBC1D9,Whole_Blood,DR,-1.1215,0.2620914171866657,2,2
TBCC,Whole_Blood,DR,-10.0989,5.584823736771412e-24,1,1
TCN1,Whole_Blood,DR,6.3013,2.950765002316874e-10,2,2
TCOF1,Whole_Blood,DR,1.9517,0.05097686359100917,2,2
TCTEX1D4,Whole_Blood,DR,2.4632,0.013768557416668355,1,1
TDRD3,Whole_Blood,DR,0.1477,0.8826162685071219,1,1
TFF3,Whole_Blood,DR,-0.3387,0.7348235548812919,1,1
TIGD1,Whole_Blood,DR,-0.8181,0.41331177711409445,1,1
TIRAP,Whole_Blood,DR,-1.6737,0.09418345134062167,3,3
TJAP1,Whole_Blood,DR,2.7379,0.0061832406195931845,1,1
TLE2,Whole_Blood,DR,3.374,0.0007407138176216335,2,2
TM2D1,Whole_Blood,DR,-31.0704,6.058478451235409e-212,1,1
TM7SF2,Whole_Blood,DR,-1.0019,0.31638713047190525,1,1
TMED6,Whole_Blood,DR,0.4787,0.6321565472533142,3,3
TMEM163,Whole_Blood,DR,0.5861,0.5578084696466192,2,2
TMEM168,Whole_Blood,DR,6.3036,2.908484217195813e-10,1,1
TMEM222,Whole_Blood,DR,-11.8742,1.612366203179328e-32,1,1
TMEM41B,Whole_Blood,DR,0.4757,0.6343080120654607,2,2
TMEM65,Whole_Blood,DR,4.4816,7.407100739796299e-06,3,2
TNFSF12,Whole_Blood,DR,5.3897,7.057981521736377e-08,3,3
TOMM40L,Whole_Blood,DR,-2.6338,0.008442403964413826,4,4
TPRKB,Whole_Blood,DR,6.1776,6.50701630210288e-10,1,1
TRAPPC6A,Whole_Blood,DR,-5.714,1.1034888464272304e-08,1,1
TRIQK,Whole_Blood,DR,-10.6723,1.3724650543255718e-26,2,1
TRNT1,Whole_Blood,DR,-0.3028,0.7620744618683553,3,3
TRPC4AP,Whole_Blood,DR,-8.973,2.886058754704124e-19,3,2
TRPM2,Whole_Blood,DR,-3.8828,0.00010324295093239298,1,1
TRUB2,Whole_Blood,DR,-3.8465,0.00011983047169602001,1,1
TSPO,Whole_Blood,DR,3.6428,0.0002696642679501461,2,2
TSPYL4,Whole_Blood,DR,-5.5089,3.610858171380274e-08,3,3
TSSK4,Whole_Blood,DR,-3.05,0.0022884221430138304,1,1
TTC39B,Whole_Blood,DR,-3.3556,0.0007919624676681955,3,3
TTLL12,Whole_Blood,DR,-2.6871,0.007208331690739947,7,4
TTN,Whole_Blood,DR,-0.9577,0.33821542316225056,1,1
TUBA4B,Whole_Blood,DR,1.2492,0.21160021322740566,1,1
UACA,Whole_Blood,DR,-4.183,2.8772315081968002e-05,1,1
UBN1,Whole_Blood,DR,-2.8068,0.005003067765398277,2,1
UBOX5,Whole_Blood,DR,-0.6131,0.5398395872653532,2,1
UCN,Whole_Blood,DR,-1.4576,0.14496276890036025,1,1
ULK3,Whole_Blood,DR,-2.597,0.009403368661393699,1,1
UNK,Whole_Blood,DR,-0.6286,0.5296083772159426,2,1
UPP1,Whole_Blood,DR,-0.1375,0.8906675950126925,1,1
USP47,Whole_Blood,DR,2.346,0.018974765017175082,1,1
UTP3,Whole_Blood,DR,-2.5794,0.009898158489009906,2,1
VAMP5,Whole_Blood,DR,-4.0298,5.581571325249338e-05,3,3
VNN3,Whole_Blood,DR,-1.263,0.20657215797676087,4,4
VPREB3,Whole_Blood,DR,1.9243,0.054316045270711384,2,1
VPS37A,Whole_Blood,DR,-0.8728,0.3827982699169902,1,1
VPS50,Whole_Blood,DR,0.6124,0.5402461441321675,1,1
VSIG10L,Whole_Blood,DR,1.5678,0.11692040616170342,1,1
WASHC2C,Whole_Blood,DR,4.8042,1.553449130563547e-06,4,2
WDPCP,Whole_Blood,DR,-2.6391,0.008313456870326435,3,3
WDR47,Whole_Blood,DR,-2.6966,0.00700476047094318,1,1
WDR88,Whole_Blood,DR,0.5133,0.6077479425944867,1,1
WI2-87327B8.1,Whole_Blood,DR,-0.6111,0.5411274786653146,2,2
WLS,Whole_Blood,DR,-1.0006,0.3170209290527011,4,3
WWC1,Whole_Blood,DR,-1.8845,0.05950165641573366,1,1
XPNPEP3,Whole_Blood,DR,-2.2469,0.02464945071739954,1,1
XPO5,Whole_Blood,DR,-2.8359,0.004569793252138353,2,2
YARS,Whole_Blood,DR,0.1373,0.8907649762121949,2,1
YKT6,Whole_Blood,DR,4.6921,2.7041508999028085e-06,2,1
ZAP70,Whole_Blood,DR,-1.3971,0.16238373774065282,1,1
ZBTB44,Whole_Blood,DR,-2.2018,0.02768097381878555,1,1
ZBTB8OS,Whole_Blood,DR,4.7422,2.1144172630376803e-06,1,1
ZC3H12C,Whole_Blood,DR,0.2151,0.8296787990938349,2,2
ZC3H7B,Whole_Blood,DR,1.2182,0.223130949276665,2,2
ZDHHC23,Whole_Blood,DR,1.9878,0.04683408573542719,1,1
ZFP41,Whole_Blood,DR,-2.2932,0.021834770731358054,1,1
ZFP82,Whole_Blood,DR,-3.6204,0.0002941299605842283,2,2
ZFPM1,Whole_Blood,DR,0.0669,0.9466587107341008,1,1
ZFYVE27,Whole_Blood,DR,-9.7826,1.3366926903745e-22,1,1
ZGPAT,Whole_Blood,DR,6.415,1.4086899332332025e-10,1,1
ZKSCAN7,Whole_Blood,DR,2.5708,0.010146871203036393,4,4
ZNF317,Whole_Blood,DR,2.175,0.02962710670225374,3,3
ZNF354A,Whole_Blood,DR,-1.0278,0.30403524453590713,5,5
ZNF385C,Whole_Blood,DR,-13.2489,4.580934725697317e-40,2,2
ZNF396,Whole_Blood,DR,2.1422,0.03217340943880025,3,2
ZNF429,Whole_Blood,DR,-1.1675,0.2429939555342699,3,3
ZNF433,Whole_Blood,DR,-4.2227,2.413757544121645e-05,2,1
ZNF45,Whole_Blood,DR,4.8176,1.4526377337331196e-06,2,2
ZNF529,Whole_Blood,DR,1.8523,0.06398755981492636,2,2
ZNF554,Whole_Blood,DR,0.1788,0.858120324582319,1,1
ZNF584,Whole_Blood,DR,-3.4552,0.000549969087933302,1,1
ZNF607,Whole_Blood,DR,2.3047,0.02118593922949647,2,1
ZNF771,Whole_Blood,DR,1.4458,0.14822010713951952,2,1
ZNF778,Whole_Blood,DR,-9.8052,1.069254976466348e-22,2,2
ZNF792,Whole_Blood,DR,2.3674,0.01791408496739843,2,2
ZNHIT2,Whole_Blood,DR,-3.2558,0.0011307975608838175,1,1
AAMP,Nerve_Tibial,DN,-1.5914,0.1115130066827694,1,1
ABCD2,Nerve_Tibial,DN,-4.882,1.0501459670646736e-06,2,1
ABHD17C,Nerve_Tibial,DN,4.0572,4.9670175667876306e-05,1,1
ABLIM2,Nerve_Tibial,DN,-3.0538,0.0022593607760574546,2,1
AC025335.1,Nerve_Tibial,DN,-3.9442,8.007072699000414e-05,2,1
AC138969.4,Nerve_Tibial,DN,-1.8792,0.060213124915395,1,1
ACAT1,Nerve_Tibial,DN,1.0643,0.28717756836943115,2,1
ACD,Nerve_Tibial,DN,0.3732,0.7090048886136708,2,2
ACP2,Nerve_Tibial,DN,1.3625,0.17302983133643282,2,2
ACSL5,Nerve_Tibial,DN,-5.851,4.887650397257285e-09,1,1
ADAM17,Nerve_Tibial,DN,-0.6471,0.5175695704790372,1,1
ADAM9,Nerve_Tibial,DN,1.1969,0.23132929807060307,2,2
ADAP1,Nerve_Tibial,DN,-2.3001,0.02144292582974967,4,4
ADGRE2,Nerve_Tibial,DN,-0.6743,0.5000995228525543,4,4
AHCYL1,Nerve_Tibial,DN,-3.9193,8.880577981575873e-05,1,1
AIM1L,Nerve_Tibial,DN,-0.322,0.7474638450041984,1,1
AIMP1,Nerve_Tibial,DN,7.0553,1.7217638341575563e-12,3,3
AKAP10,Nerve_Tibial,DN,1.8069,0.07078400436779744,3,3
AL022344.7,Nerve_Tibial,DN,4.687,2.772753648719297e-06,2,2
ALDH4A1,Nerve_Tibial,DN,-2.7618,0.005748248164033435,2,1
ALKBH3,Nerve_Tibial,DN,0.611,0.5412121119270754,1,1
ALMS1,Nerve_Tibial,DN,23.6747,6.578699663355843e-124,3,2
ANKRD23,Nerve_Tibial,DN,-11.4181,3.396380149417336e-30,1,1
ANKRD49,Nerve_Tibial,DN,-12.226,2.2570637838472006e-34,1,1
AOC1,Nerve_Tibial,DN,8.1462,3.753960518324293e-16,1,1
AP2A2,Nerve_Tibial,DN,0.2013,0.8404407752748434,4,3
AP2M1,Nerve_Tibial,DN,-5.879,4.127210019924954e-09,1,1
APEH,Nerve_Tibial,DN,-0.8605,0.38954061236698523,2,1
ARHGAP31,Nerve_Tibial,DN,-0.3347,0.7378205591012134,1,1
ARHGEF10,Nerve_Tibial,DN,-17.7691,1.22649822749709e-70,5,3
ARL4D,Nerve_Tibial,DN,-0.6124,0.5402853565899144,2,2
ARMC1,Nerve_Tibial,DN,-1.893,0.05835912975458301,2,2
ARPIN,Nerve_Tibial,DN,-0.1756,0.8605729402157698,3,3
ARSK,Nerve_Tibial,DN,-2.5891,0.009622515197673511,2,2
ASAH2B,Nerve_Tibial,DN,-2.4176,0.015623746505341317,3,3
ASB1,Nerve_Tibial,DN,2.6635,0.00773249543427714,2,2
AZI2,Nerve_Tibial,DN,-0.5152,0.6064146085049895,2,2
BAG5,Nerve_Tibial,DN,-1.9229,0.0544898095464989,1,1
BAIAP2L2,Nerve_Tibial,DN,0.1676,0.866903795626544,3,1
BANF1,Nerve_Tibial,DN,-1.6928,0.09049802438049546,3,3
BBS2,Nerve_Tibial,DN,-2.6256,0.008648515513965806,3,3
BCAP29,Nerve_Tibial,DN,-14.1721,1.3628806439746106e-45,3,2
BCAS2,Nerve_Tibial,DN,-0.0072,0.9942797406932451,1,1
BDP1,Nerve_Tibial,DN,0.6363,0.5245512090870765,3,3
BEND5,Nerve_Tibial,DN,-8.2702,1.3378155342996225e-16,1,1
BPI,Nerve_Tibial,DN,-4.6116,3.995483113267587e-06,3,2
BRIP1,Nerve_Tibial,DN,-2.2122,0.026956004337196773,3,3
BTBD19,Nerve_Tibial,DN,0.8387,0.40161278050533983,1,1
C12ORF49,Nerve_Tibial,DN,-1.9892,0.04668168288559581,2,1
C19ORF18,Nerve_Tibial,DN,-1.3277,0.18428930168988494,3,2
C1ORF123,Nerve_Tibial,DN,-4.0872,4.3655982103482667e-05,2,1
C2CD2,Nerve_Tibial,DN,4.2784,1.8826240518857396e-05,3,2
C2ORF69,Nerve_Tibial,DN,2.6324,0.008477380022604529,1,1
C3ORF20,Nerve_Tibial,DN,1.7438,0.08119971097407243,1,1
C3ORF38,Nerve_Tibial,DN,4.8403,1.2963081313564454e-06,1,1
C4ORF32,Nerve_Tibial,DN,-1.9573,0.05031297140210878,1,1
C5ORF15,Nerve_Tibial,DN,-2.8807,0.003967520343470386,2,1
CA11,Nerve_Tibial,DN,-11.6569,2.1165560644560637e-31,2,2
CA8,Nerve_Tibial,DN,-0.4622,0.6439292307643849,2,2
CACUL1,Nerve_Tibial,DN,3.0266,0.00247339444967195,3,2
CAPZA2,Nerve_Tibial,DN,3.1198,0.0018099036863801917,2,2
CARM1,Nerve_Tibial,DN,-1.5883,0.11221619656213752,2,2
CASC4,Nerve_Tibial,DN,4.8032,1.56164936367246e-06,1,1
CBX1,Nerve_Tibial,DN,2.7595,0.005788466275179763,2,2
CBX6,Nerve_Tibial,DN,3.5558,0.0003768864297753394,2,2
CCDC6,Nerve_Tibial,DN,-0.2338,0.8151585962378536,1,1
CCDC80,Nerve_Tibial,DN,-3.7611,0.00016916144336425663,2,2
CCL4,Nerve_Tibial,DN,3.3833,0.0007162406633740583,1,1
CD5,Nerve_Tibial,DN,4.4489,8.632789662840078e-06,1,1
CD72,Nerve_Tibial,DN,6.5902,4.391699756322169e-11,1,1
CDC37L1-AS1,Nerve_Tibial,DN,5.3686,7.932989869597128e-08,2,2
CDC42,Nerve_Tibial,DN,-6.8213,9.021415450462394e-12,2,1
CDC7,Nerve_Tibial,DN,1.4634,0.14336085927468706,2,2
CDH13,Nerve_Tibial,DN,-1.1427,0.2531790551524414,1,1
CDHR1,Nerve_Tibial,DN,-1.7715,0.07646968075076438,2,2
CDK11B,Nerve_Tibial,DN,-13.1692,1.3191222063668858e-39,2,1
CDS1,Nerve_Tibial,DN,-8.8271,1.074544663171905e-18,2,1
CES3,Nerve_Tibial,DN,-4.4194,9.895851585093808e-06,1,1
CFDP1,Nerve_Tibial,DN,-0.1085,0.9135914864296534,3,2
CHML,Nerve_Tibial,DN,-3.5277,0.0004191886403373665,3,2
CHMP2A,Nerve_Tibial,DN,-1.5936,0.11103282056511045,2,2
CHRNE,Nerve_Tibial,DN,-2.6984,0.006967804111871496,2,2
CISD3,Nerve_Tibial,DN,0.2938,0.7689193887322104,2,2
CITED2,Nerve_Tibial,DN,1.9857,0.04707122979629665,1,1
CLEC10A,Nerve_Tibial,DN,1.7949,0.0726641933532515,1,1
CLEC2D,Nerve_Tibial,DN,-1.0183,0.30852111993262427,5,5
CLECL1,Nerve_Tibial,DN,-5.6345,1.7551990287193844e-08,2,1
CLIP4,Nerve_Tibial,DN,0.0623,0.9503008486484145,1,1
CLN3,Nerve_Tibial,DN,-0.1603,0.8726396111375736,1,1
COL6A2,Nerve_Tibial,DN,9.82,9.237900657914567e-23,4,4
COL7A1,Nerve_Tibial,DN,3.7602,0.0001697752323299906,1,1
CPNE3,Nerve_Tibial,DN,-0.4661,0.6411630203267802,3,2
CPSF2,Nerve_Tibial,DN,2.5475,0.010849450143069672,3,2
CRACR2B,Nerve_Tibial,DN,0.6413,0.5213289317078427,3,2
CRYGS,Nerve_Tibial,DN,5.2593,1.446044130493831e-07,3,3
CTBS,Nerve_Tibial,DN,-26.6246,3.526260506685319e-156,3,3
CTD-2081C10.7,Nerve_Tibial,DN,-1.7583,0.07870271943697672,1,1
CTD-3116E22.8,Nerve_Tibial,DN,-0.3726,0.7094558922311898,2,2
CYB5R3,Nerve_Tibial,DN,-2.6081,0.009105757827130486,4,3
DAPP1,Nerve_Tibial,DN,0.3028,0.7620225420774588,2,2
DBF4B,Nerve_Tibial,DN,-3.9055,9.404045525185267e-05,3,3
DCTD,Nerve_Tibial,DN,-0.0646,0.9484852918336353,4,3
DCTN5,Nerve_Tibial,DN,0.2822,0.7777800822910073,3,2
DDHD1,Nerve_Tibial,DN,-1.6285,0.10342020776581602,2,2
DDIAS,Nerve_Tibial,DN,1.5292,0.12620944357806813,2,2
DEGS2,Nerve_Tibial,DN,-0.162,0.871270126290177,2,1
DENND5A,Nerve_Tibial,DN,-0.2701,0.7871137073601572,1,1
DMXL1,Nerve_Tibial,DN,16.2506,2.2119550979023557e-59,2,1
DNAJC15,Nerve_Tibial,DN,0.4808,0.6306349872568149,1,1
DNAJC9,Nerve_Tibial,DN,3.0425,0.002346497346773034,1,1
DNAL4,Nerve_Tibial,DN,-4.8104,1.506307544614456e-06,3,2
DZIP1L,Nerve_Tibial,DN,-0.8657,0.38663749031784717,4,3
EBLN2,Nerve_Tibial,DN,-0.0505,0.9597283771095835,1,1
ECHDC3,Nerve_Tibial,DN,-2.6286,0.00857402390981873,5,5
EEPD1,Nerve_Tibial,DN,1.1125,0.2659430848932908,2,1
EHMT1,Nerve_Tibial,DN,1.2951,0.1953020831376553,1,1
EMC2,Nerve_Tibial,DN,-0.9016,0.3672593948651373,2,2
EMG1,Nerve_Tibial,DN,-4.1363,3.529969392156396e-05,2,2
EPB41L4A-AS1,Nerve_Tibial,DN,0.7906,0.4291494740742753,1,1
EPG5,Nerve_Tibial,DN,0.1447,0.8849230537580531,1,1
EPOP,Nerve_Tibial,DN,-1.1532,0.24882585391239034,2,2
EPS8,Nerve_Tibial,DN,0.5628,0.5735734043636876,1,1
EXOSC8,Nerve_Tibial,DN,-1.5592,0.11894255070348958,1,1
FADS3,Nerve_Tibial,DN,-2.6097,0.009060936265010937,5,5
FAM117B,Nerve_Tibial,DN,-1.1427,0.25314964270665574,1,1
FAM122A,Nerve_Tibial,DN,5.4832,4.176456546436561e-08,1,1
FAM124A,Nerve_Tibial,DN,-1.3342,0.1821533983551408,2,2
FAM167A,Nerve_Tibial,DN,3.653,0.00025919187187010344,5,3
FAM20B,Nerve_Tibial,DN,-0.9398,0.34732199631138044,3,3
FAM210A,Nerve_Tibial,DN,1.9968,0.04585160413227549,3,3
FAM213A,Nerve_Tibial,DN,-2.3504,0.018753984673967317,2,2
FAM24B,Nerve_Tibial,DN,-0.4295,0.667580549630036,1,1
FAXDC2,Nerve_Tibial,DN,-3.9555,7.636917469635505e-05,2,1
